dummy_column_A,recipient_name,dummy_value
0.033255752,WAKE FOREST UNIVERSITY HEALTH SCIENCES,41.78890927
0.40620477,Wells National Estuarine Research Reserve,91.47431213
0.802560284,BioDiversity Research Institute,94.88293729
0.45766301,UNIVERSITY OF CALIFORNIA,49.99504784
0.12573715,LOCKHEED MARTIN CORP,10.90958125
0.832792394,"UNIVERSITY OF TEXAS, MEDICAL BRANCH AT GALVES",41.88850521
0.090803443,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT,88.00755549
0.235045523,MASSACHUSETTS GENERAL HOSPITAL,77.14953804
0.563741037,UNIVERSITY OF MICHIGAN SYSTEMS,42.59114941
0.173804965,JOHNS HOPKINS UNIVERSITY,76.36859053
0.796061151,UNIVERSITY OF MARYLAND BALTIMORE PROFESSIONAL,68.89182335
0.483787371,Science Museum of Minnesota,98.33979706
0.926880155,WASHINGTON UNIVERSITY,5.457192997
0.503802853,UNIVERSITY OF CHICAGO,10.81369271
0.270316347,WASHINGTON UNIVERSITY,30.85970041
0.585861815,EMORY UNIVERSITY,18.96250756
0.494607442,CHILDREN'S HOSPITAL CORPORATION,2.624204168
0.12768279,THE UNIVERSITY OF CHICAGO,41.57449618
0.225016842,JOHNS HOPKINS UNIVERSITY,29.81055341
0.446026043,PLANETARY SCIENCE INSTITUTE,11.14909346
0.823977823,The City of Vancouver,30.03989397
0.495116436,Kansas Department of Wildlife and Parks,56.11387877
0.035037238,UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,31.34297407
0.558021173,"WildEdge Conservation Science, Inc.",44.30981908
0.284153764,MAYO CLINIC ROCHESTER,62.75764861
0.120934105,UNIVERSITY OF MICHIGAN,76.56522229
0.299568864,Florida International University,67.12220618
0.294618466,State University of New York,11.26055959
0.095283015,Northern Arizona University,73.77093209
0.96992352,Northern Arizona University,65.29952978
0.982622779,UNIVERSITY OF PITTSBURGH,70.97820872
0.595498101,GEORGE MASON UNIVERSITY,62.2199646
0.428047888,"SUNY, STONY BROOK",79.3196812
0.198010256,Blaine County Weed Control,15.10832372
0.090381219,UNIVERSITY OF WASHINGTON,5.461032058
0.966589142,CHILDREN'S HOSPITAL CORPORATION,95.96379236
0.318968752,BRIGHAM & WOMEN'S HOSPITAL,73.25580682
0.985990472,MASSACHUSETTS INSTITUTE OF TEC,39.1759783
0.114034639,UNIVERSITY OF WISCONSIN SYSTEM,62.9270549
0.517282182,BRIGHAM & WOMEN'S HOSPITAL,93.95920158
0.723359635,NORTHWESTERN UNIVERSITY,45.56825096
0.775072491,UNIVERSITY OF PENNSYLVANIA,60.24999102
0.196595042,"NY ST DEPARTMENT OF HEALTH & HEALTH RESEARCH,",15.41132058
0.322519911,"University of California, Berkeley",14.72370711
0.481730296,Texas Agricultural Experiment Station,43.95165093
0.17028185,BRIGHAM & WOMEN'S HOSPITAL,32.34870064
0.06553704,S E T I INSTITUTE,33.99046456
0.89743777,"UNIVERSITY OF KENTUCKY, RESEARCH FOUNDATION",42.42021254
0.974582782,MASSACHUSETTS GENERAL HOSPITAL,76.17684555
0.727481552,UNIVERSITY OF MINNESOTA,13.38620297
0.754411227,Siskiyou Resource Conservation District,68.00155709
0.395215698,"ADA TECHNOLOGIES, INC",82.44709682
0.945599096,UNIVERSITY OF MICHIGAN SYSTEMS,67.36636228
0.820542575,JOHNS HOPKINS UNIVERSITY,71.38594023
0.191739529,UNIVERSITY OF COLORADO (0555),38.37201038
0.331520889,The Student Conservation Association,29.74412317
0.23524003,TENNESSEE STATE OF,17.05161259
0.983476669,BOISE STATE UNIVERSITY,43.56905887
0.405309843,Student Conservation Association,76.49984849
0.228921467,UNIVERSITY OF PENNSYLVANIA,84.03035324
0.420998782,JOHNS HOPKINS UNIVERSITY,40.53432477
0.276766408,Project SHARE,29.14434511
0.980022724,Student Conservation Association,34.999095
0.332689882,SAN DIEGO STATE UNIV,30.07373132
0.858866508,UNIVERSITY OF IOWA,11.54920883
0.990892222,UNIV OF CALIFORNIA   SANTA CRU,69.63350312
0.328735548,JOHNS HOPKINS UNIVERSITY,50.52165733
0.437582336,Lincoln County,43.29518595
0.034430059,SCIENTIFIC PLANNING & EVALUATION FOR BIOLOGIC,70.62119962
0.689214337,SMITHSONIAN INSTITUTION (6027),76.00139705
0.24000574,College of William and Mary,3.778906911
0.510483674,TENNESSEE STATE OF,43.6301353
0.102703593,UNIVERSITY OF PENNSYLVANIA,19.65476956
0.79183721,SMITHSONIAN INSTITUTION (6027),31.08815568
0.772716706,EMORY UNIVERSITY,92.55381547
0.401587328,LELAND STANFORD JUNIOR UNIVERS,11.65293695
0.57878165,UNIVERSITY OF MASSACHUSETTS,36.36451765
0.960316075,ANDROSCOGGIN VALLEY COUNCIL,9.622791443
0.568709739,Student Conservation Association,57.4689743
0.15456576,UNIVERSITY OF CINCINNATI,85.1205567
0.116108102,Northern Arizona University,81.94383399
0.022060746,PHYSIOGENIX INC,37.9930934
0.240309654,Broadwater County Weed District,60.05859374
0.473195567,UNIVERSITIES SPACE RESEARCH AS,77.90255316
0.187146506,"UNIVERSITY OF TEXAS, MEDICAL BRANCH AT GALVES",0.678230042
0.291029746,"Save the Dunes Conservation Fund, Inc.",52.18385599
0.277869207,Wells National Estuarine Research Reserve,76.05218231
0.502923133,DEPARTMENT OF TRANSPO,88.10813471
0.036124449,OHIO DEPARTMENT OF TR,85.17663553
0.370883018,DEPARTMENT OF TRANSPO,32.19167979
0.56249941,DEPARTMENT OF TRANSPO,58.05852247
0.328344429,OKLAHOMA DEPARTMENT O,57.71325074
0.935934318,DEPARTMENT OF TRANSPO,55.16396809
0.114108054,DEPARTMENT OF TRANSPO,50.14151646
0.530008558,OKLAHOMA DEPARTMENT O,76.10194949
0.334152578,AR ST DEPARTMENT OF FINANCE AND ADM,10.68554467
0.408058374,H LEE MOFFITT CANCER CENTER & RESEARCH INSTIT,86.15446119
0.292112211,INDIANA DEPARTMENT OF,81.84773287
0.953391405,ELECTRONIC BIO SCIENCES,35.93264021
0.755037593,DEPARTMENT OF TRANSPO,13.04337627
0.791757872,DEPARTMENT OF TRANSPO,46.46099923
0.781470295,DEPARTMENT OF TRANSPO,10.71097268
0.123596684,DEPARTMENT OF TRANSPO,91.47416739
0.271687572,FLORIDA DEPT OF TRANS,29.1551589
0.3519115,"THE ACADEMY FOR CAREER DEVELOPMENT, INC.",14.07896573
0.379703156,TERPENOID THERAPEUTICS INC,48.05612365
0.988586207,Disability Law & Advocacy Center of Tennessee,85.34869769
0.24175404,"National Network of Public Health Institutes,",10.98910847
0.794400004,UNIVERSITY OF VIRGINIA,42.3196691
0.547100705,"Urban College of Boston: A Two-Year College,",0.693011632
0.855448762,OKLAHOMA DEPARTMENT O,79.17491537
0.552649588,Western Sierra Medical Clinic,61.38296646
0.456725686,TENNESSEE STATE UNIVERSITY,84.96256138
0.085873663,"METROPOLITAN COMMUNITY HEALTH SERVICES, INC",51.85978743
0.069347949,DEPARTMENT OF TRANSPO,85.77774502
0.344864464,NM ST DEPARTMENT OF HEALTH & SOCIAL SERVICES,26.37569208
0.435828888,MICHIGAN DEPARTMENT O,25.68193563
0.288137236,NORTH DAKOTA HIGHWAY,62.69475916
0.553131473,DEPARTMENT OF TRANSPO,12.05718328
0.697748175,INDIANA DEPARTMENT OF,61.94017496
0.522744511,MO ST DEPARTMENT OF HEALTH & SENIOR SERVICES,81.95463076
0.187314711,HUGO W MOSER RESEARCH INSTITUTE AT KENNEDY KR,82.90883646
0.18066167,ARKANSAS STATE HIGHWA,79.22958147
0.897717853,DEPARTMENT OF TRANSPO,5.500437484
0.604246558,DISABILITY RIGHTS WISCONSIN,83.24792775
0.968669262,UNIVERSITY  OF SOUTH  CAROLINA RESEARCH FOUND,10.9861772
0.682838509,DEPARTMENT OF TRANSPO,61.95831586
0.196881101,FLORIDA DEPT OF TRANS,24.85541008
0.564318963,OKLAHOMA DEPARTMENT O,32.4494903
0.625705114,OHIO DEPARTMENT OF TR,46.50911812
0.69963102,ALABAMA DEPARTMENT OF INDUSTRIAL RELATIONS,40.06285966
0.848387645,OKLAHOMA DEPARTMENT O,71.1087182
0.766811073,DEPARTMENT OF TRANSPO,0.751298483
0.638047097,LOUISIANA STATE UNIV AND A&M  COLLEGE,23.93245628
0.095454398,H LEE MOFFITT CANCER CENTER & RESEARCH INSTIT,57.34212055
0.872098692,DEPARTMENT OF TRANSPO,43.70461782
0.849285666,FLORIDA DEPT OF TRANS,35.02258565
0.610196547,DEPARTMENT OF HWY TRA,74.13230357
0.656827917,WASHINGTON UNIVERSITY,88.84603423
0.035939778,EX OFF OF TRANSPORTAT,34.74290971
0.59509275,INDIANA DEPARTMENT OF,80.87150384
0.114811787,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE & SC,21.22590407
0.019205134,Big Brothers Big Sisters of Northeast Iowa,34.97915183
0.197474828,CITY OF FAYETTEVILLE,68.89216101
0.867426597,DEPARTMENT OF PUBLIC,57.9159179
0.396170294,CLEARVIEW CENTER,5.641123692
0.196328914,ARIZONA DEPARTMENT OF,11.45899979
0.881354262,DEPARTMENT OF TRANSPO,82.12728505
0.021686376,MARYLAND STATE HIGHWA,83.1015565
0.513897219,DEPARTMENT OF TRANSPO,1.632291786
0.147293846,"STATE OF  MICHIGAN, DEPARTMENT OF HUMAN SERVI",95.78656217
0.494818224,"COMMUNITY AIDS RESOURCE,INC dba/CARE RESOURCE",85.98931183
0.935075248,DEPARTMENT OF TRANSPO,1.243756899
0.087766505,IOWA DEPARTMENT OF TR,25.71536817
0.953812319,SOUTHWEST COUNSELING & DEVELOPMENT SERVICES,55.70320326
0.682042162,OHIO DEPARTMENT OF TR,48.35996884
0.76778424,UNIVERSITY OF KENTUCKY,29.87260618
0.404805509,UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,82.73083932
0.40069173,DEPARTMENT OF TRANSPO,50.53378563
0.371486586,NV ST DEPT OF HEALTH AND HUMAN SERVICES,50.57536931
0.040561124,DEPARTMENT OF TRANSPO,99.38301475
0.797900689,DEPARTMENT OF TRANSPO,52.84432834
0.919476626,OHIO DEPARTMENT OF TR,9.330959377
0.527829167,CITY OF CHICAGO,35.23157641
0.993991899,DEPARTMENT OF HWY TRA,35.50739611
0.495762107,FLORIDA DEPT OF TRANS,91.91746416
0.367959728,HUGO W MOSER RESEARCH INSTITUTE AT KENNEDY KR,39.32603345
0.146042613,Heart City Health Center,45.73187849
0.160397091,AGENCY OF TRANSPORTAT,37.60157883
0.098641285,MIAMI UNIVERSITY,30.56961192
0.971851006,UNIVERSITY OF ILLINOIS AT CHICAGO,81.02066559
0.869091196,NORTH DAKOTA HIGHWAY,84.25920267
0.765653294,MS DEPT OF ENVIRONMENTAL QUALITY,98.23999149
0.475230557,DEPARTMENT OF TRANSPO,25.48469913
0.786190425,UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,61.35694723
0.54701765,NATIVE VILLAGE OF EKLUTNA,25.5999603
0.378767201,IOWA DEPARTMENT OF TR,21.4702971
0.30821061,DEPARTMENT OF TRANSPO,31.84906508
0.77535153,COMMUNITY DEVELOPMENT INSTITUTE HEAD START,22.2498635
0.994261268,DEPARTMENT OF TRANSPO,98.84633434
0.227069969,CAYUGA /SENECA COMMUNITY ACTION AGENCY INC,35.84155116
0.124170404,MARYLAND STATE HIGHWA,42.84565085
0.954397653,DEPARTMENT OF TRANSPO,87.4175389
0.020951513,DEPARTMENT OF TRANSPO,7.133389734
0.264458832,KANSAS DEPARTMENT OF,27.427929
0.321031409,UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,20.93371047
0.458218845,DEPARTMENT OF TRANSPO,12.38222345
0.215645778,DEPARTMENT OF TRANSPO,70.50470287
0.670786315,AGENCY OF TRANSPORTAT,97.44765796
0.734790105,DEPARTMENT OF TRANSPO,65.63648411
0.609418728,NYS DEPT OF ENVIRONMENTAL CONSERVATION,14.05873354
0.874101468,DEPARTMENT OF TRANSPO,2.455847037
0.943910454,OHIO DEPARTMENT OF TR,89.55418877
0.120679429,"Kitsap, County of - Department of Emergency M",86.55320397
0.522344482,DEPARTMENT OF TRANSPO,52.11926401
0.361136289,AGENCY OF TRANSPORTAT,44.96933028
0.383013798,"Southwest Virginia Community Health Systems,",4.589824587
0.938536173,KANSAS DEPARTMENT OF,41.89317384
0.856349799,FLORIDA DEPT OF TRANS,32.6307625
0.756872947,MICHIGAN DEPARTMENT O,36.76576162
0.567932514,DEPARTMENT OF TRANSPO,97.35925626
0.014043605,NEW JERSEY DEPT OF ENVIRONMENTAL PROTECTION,42.75251067
0.094379626,DEPARTMENT OF HIGHWAY,7.613328999
0.175084288,DEPARTMENT OF TRANSPO,4.503148077
0.52836588,IOWA DEPARTMENT OF TR,9.349722751
0.377505891,DEPARTMENT OF HIGHWAY,81.50429425
0.336820406,HARVARD UNIVERSITY MEDICAL SCHOOL,54.30345485
0.657515066,DEPARTMENT OF TRANSPO,16.15577428
0.550820611,CITY OF MASON CITY,38.29959227
0.507913283,INDIANA DEPARTMENT OF,32.41060462
0.766809812,UTAH DEPARTMENT OF TR,2.504050432
0.674369523,DEPARTMENT OF TRANSPO,42.54862511
0.517009013,FLORIDA DEPT OF TRANS,93.63952963
0.046075883,DEPARTMENT OF HWY TRA,14.55137363
0.638723079,INDIANA DEPARTMENT OF,39.6500654
0.574688366,DEPARTMENT OF TRANSPO,32.54271821
0.344126935,MA ST DEPARTMENT OF ELDER AFFAIRS,18.55771681
0.693968528,DEPARTMENT OF TRANSPO,66.11750328
0.864482954,Calfed Bay Delta Program,55.05002276
0.83432867,OHIO DEPARTMENT OF TR,94.74039857
0.953808481,OHIO DEPARTMENT OF TR,13.72696122
0.684478283,OHIO DEPARTMENT OF TR,32.88244153
0.829731358,KANSAS DEPARTMENT OF,54.47626334
0.186004107,OHIO DEPARTMENT OF TR,39.44432365
0.48390224,"Vivian Beaumont Theater, Inc.",50.34035362
0.504514376,DEPARTMENT OF TRANSPO,88.52907565
0.109371305,"Morrisville, Village of",71.52740346
0.579008239,ESSEXCNTYIMPROVEMENTA,55.78791094
0.411451335,WYOMING HIGHWAY DEPAR,69.70436104
0.872072585,RASPA/TSI,42.48051116
0.859272715,OKLAHOMA DEPARTMENT O,71.47171465
0.346445039,DEPARTMENT OF TRANSPO,66.75078873
0.136155585,UNIVERSITY OF MONTANA,53.08793718
0.427921223,NEVADA DEPARTMENT OF,43.66877228
0.011251277,DEPARTMENT OF TRANSPO,18.91693943
0.830694172,DEPARTMENT OF TRANSPO,98.10931383
0.998419416,DEPARTMENT OF TRANSPO,35.23770898
0.764980323,DEPARTMENT OF TRANSPO,75.67353798
0.594766333,DEPARTMENT OF HWY TRA,52.49648537
0.169863948,"VANDERBILT UNIVERSITY HOSPITAL, CHILDREN'S RE",20.87580621
0.928196419,INDIANA DEPARTMENT OF,34.90019732
0.049105276,DEPARTMENT OF TRANSPO,51.07737035
0.352292349,DEPARTMENT OF HIGHWAY,28.27796923
0.82667851,DEPARTMENT OF TRANSPO,28.33448896
0.433035252,OHIO DEPARTMENT OF TR,4.150343244
0.693029374,DEPARTMENT OF HIGHWAY,5.099740066
0.178036202,DEPARTMENT OF HIGHWAY,43.15404239
0.574651572,SOUTHERN STATES ENERGY BOARD,22.43974087
0.139036335,DEPARTMENT OF TRANSPO,58.37988095
0.655559454,DEPARTMENT OF TRANSPO,72.25569602
0.025990449,Scipio Irrigation Company,93.38527276
0.60962437,Oikonos Ecosystem Knowledge,51.28593756
0.767767867,"HRL LABORATORIES, LLC",0.356220826
0.560386641,OKLAHOMA DEPARTMENT O,90.05561051
0.221639803,DEPARTMENT OF TRANSPO,94.76737041
0.447796642,FLORIDA DEPT OF TRANS,56.91144317
0.303854207,OHIO DEPARTMENT OF TR,23.2838386
0.36713641,DEPARTMENT OF TRANSPO,50.63481391
0.189529909,"OKLAHOMA STATE UNIVERSITY, GRANTS & CONTRACTS",73.92690517
0.527451166,FLORIDA DEPT OF TRANS,29.62333878
0.394371913,UNIVERSITY OF ILLINOIS AT CHICAGO,14.4396006
0.511963171,CLEMSON UNIVERSITY,66.12673792
0.255141966,ALABAMA HIGHWAY DEPT,9.233037988
0.410180319,DEPARTMENT OF TRANSPO,16.62759137
0.296237388,NORTH DAKOTA HIGHWAY,6.299801897
0.26135465,REGENTS OF THE UNIVERSITY OF MICHIGAN,48.33749398
0.887928526,TENNESSEE  DEPARTMENT,94.35078166
0.989700153,EX OFF OF TRANSPORTAT,44.87773916
0.810816432,FLORIDA DEPT OF TRANS,26.54334969
0.866980313,UNITED PLANNING ORGANIZATION,77.11097258
0.220319956,OHIO DEPARTMENT OF TR,43.59406179
0.618486515,DEPARTMENT OF TRANSPO,64.73507369
0.392219164,WESTERN CAROLINA UNIVERSITY,21.10948206
0.895601226,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,5.036616439
0.208838399,DEPARTMENT OF TRANSPO,32.85297143
0.867569843,DEPARTMENT OF TRANSPO,57.32984098
0.735019776,DEPARTMENT OF TRANSPO,5.380472372
0.522228913,MARYLAND STATE HIGHWA,14.52323948
0.141560607,DEPARTMENT OF TRANSPO,44.50808473
0.293345538,DEPARTMENT OF TRANSPO,87.14973519
0.361679915,DEPARTMENT OF TRANSPO,95.63131898
0.507444526,"SAN DIEGO STATE UNIVERSITY, FOUNDATION",25.97594493
0.116083158,ALABAMA HIGHWAY DEPT,97.97258124
0.365243414,MICHIGAN DEPARTMENT O,10.62029805
0.487528205,MRTA,20.24550646
0.190507167,DEPARTMENT OF HIGHWAY,97.80480306
0.423292616,DEPARTMENT OF TRANSPO,73.28698955
0.749303216,DEPARTMENT OF TRANSPO,70.22820894
0.761208784,DEPARTMENT OF HIGHWAY,66.86831204
0.188146162,AGENCY OF TRANSPORTAT,5.070092544
0.837529711,FLORIDA DEPT OF TRANS,53.07701133
0.077527611,DUKE UNIVERSITY,35.8723691
0.507755961,MARYLAND STATE HIGHWA,92.36395252
0.334910463,INDIANA DEPARTMENT OF,70.36882509
0.049674953,DEPARTMENT OF TRANSPO,1.773869789
0.592657967,UNIVERSITY OF CALIFORNIA,55.1081798
0.689461043,DEPARTMENT OF TRANSPO,99.24300012
0.387566224,DEPARTMENT OF TRANSPO,21.3278901
0.363673007,DEPARTMENT OF TRANSPO,46.77612332
0.441982345,TUFTS UNIVERSITY,58.675795
0.642361468,DEPARTMENT OF TRANSPO,15.85465784
0.844405251,DEPARTMENT OF TRANSPO,52.25151336
0.671915053,DEPARTMENT OF TRANSPO,75.71218974
0.98711941,REHABILITATION INSTITUTE RESEARCH CORPORATION,80.06754082
0.072597587,TUFTS UNIVERSITY,5.890996983
0.75314349,FLORIDA DEPT OF TRANS,45.43018334
0.575526684,TENNESSEE  DEPARTMENT,40.51220799
0.2210099,DEPARTMENT OF TRANSPO,15.92931812
0.638876507,MID-ATLANTIC AEROSPACE COMPLEX,11.95142312
0.420284489,MICHIGAN DEPARTMENT O,53.65270735
0.304621886,ARIZONA DEPARTMENT OF,0.018591938
0.224783222,"VANDERBILT UNIVERSITY HOSPITAL, CHILDREN'S RE",6.317059421
0.346825344,INDIANA DEPARTMENT OF,21.21121998
0.599258769,DEPARTMENT OF TRANSPO,43.9193372
0.542283607,DEPARTMENT OF TRANSPO,45.28749842
0.206666369,"VANDERBILT UNIVERSITY HOSPITAL, CHILDREN'S RE",50.81800102
0.775986173,"SUNY, BUFFALO",79.74520528
0.851190045,HARVARD UNIVERSITY PRESIDENT & FELLOWS,77.29457882
0.374573377,THE UNIVERSITY OF ALABAMA,96.55633565
0.10819479,DEPARTMENT OF TRANSPO,81.51685377
0.883758656,FLORIDA DEPT OF TRANS,86.08807542
0.416284482,HUALAPAI TRIBE,45.77489047
0.008480006,DEPARTMENT OF TRANSPO,76.57928879
0.185078697,MINNESOTA DEPT OF LABOR AND INDUSTRY,83.43976577
0.858096535,OHIO DEPARTMENT OF TR,51.39362133
0.257828189,UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,5.842784536
0.211650525,"SUNY, BUFFALO",27.97257305
0.451089166,LITTLE RIVER BAND OF OTTAWA INDIANS,71.20018808
0.112481696,UNIVERSITY OF CALIFORNIA,78.99470882
0.368012276,KDOT,16.31292557
0.128774185,KANSAS DEPARTMENT OF,20.0495508
0.027386267,MICHIGAN DEPARTMENT O,34.97431793
0.116724354,OHIO DEPARTMENT OF TR,78.9245581
0.13207529,DUKE UNIVERSITY,74.44433275
0.847209979,OHIO DEPARTMENT OF TR,37.33397505
0.452384046,DEPARTMENT OF TRANSPO,86.96386349
0.396336662,NJIT,79.09898945
0.147861405,DEPARTMENT OF HWY TRA,8.35497855
0.734243693,INDIANA DEPARTMENT OF,73.43929503
0.353105123,Department of Game & Inland Fisheries,65.8360974
0.217351644,FLORIDA DEPT OF TRANS,41.5605004
0.437224832,ALABAMA HIGHWAY DEPT,40.53015421
0.797634488,MICHIGAN DEPARTMENT O,69.07576122
0.819362635,Nebraska Game & Parks Commission,88.02391233
0.630566328,UNIVERSITY SYSTEM OF NEW HAMPSHIRE,58.687542
0.22190441,AGENCY OF TRANSPORTAT,26.02312609
0.966033817,MICHIGAN DEPARTMENT O,75.16522951
0.129365058,UTAH DEPARTMENT OF TR,32.95789723
0.101882977,FLORIDA AGENCY FOR WORKFORCE INNOVATION,44.86921702
0.871702584,National Audubon Society,31.67930673
0.128473158,STATE  DEPARTMENT OF,49.67020363
0.544824925,TOWN OF IONE,52.75952782
0.230339719,DEPARTMENT OF HIGHWAY,74.01636072
0.689796243,MICHIGAN DEPARTMENT O,72.87322384
0.388764858,CITY OF SALISBURY,98.21325575
0.700675262,"HOUSTON AREA CMNTY SERVICES, INC",42.61968951
0.745064048,Nebraska Game & Parks Commission,37.92521565
0.582592429,Oklahoma Department of Wildlife Conservation,40.69211434
0.726362201,DEPARTMENT OF TRANSPO,83.82340888
0.154254162,OKLAHOMA DEPARTMENT O,84.97726546
0.779716335,Texas Parks and Wildlife Department,72.9670269
0.389108739,DEPARTMENT OF HWY TRA,2.51251057
0.875892786,Saint Francis University,87.9827287
0.241508127,DEPARTMENT OF TRANSPO,50.42822904
0.86919489,DEPARTMENT OF HWY TRA,39.99592048
0.474466678,INDIANA DEPARTMENT OF,84.4409309
0.219065912,DEPARTMENT OF TRANSPO,25.06974418
0.642388723,MARYLAND STATE HIGHWA,76.81887336
0.990588052,WEST VIRGINIA  DEPTAR,94.73670735
0.647307081,Oklahoma Department of Wildlife Conservation,1.446001916
0.278289086,Board of Trustees of Southern Illinois Univer,30.19629499
0.266425201,Anchorage Park Foundation,34.73838516
0.432737195,PORT OF BELLINGHAM,96.51616063
0.196238237,USC Research Foundation,13.70383313
0.363435034,NEW MEXICO STATE  HIG,13.42102926
0.21289372,DEPARTMENT OF TRANSPO,43.96258766
0.92869594,NEW HAMPSHIRE,11.02767094
0.865274881,NOVAWAVE TECHNOLOGIES,3.900324686
0.252819597,GENERAL ELECTRIC COMPANY,41.40709039
0.222942518,DEPARTMENT OF TRANSPO,49.12316263
0.64661245,DEPARTMENT OF TRANSPO,46.68181097
0.399399901,WASHINGTON STATE  DEP,0.109066962
0.16141614,OH ST DEPARTMENT OF  JOB & FAMILY SERVICES,67.56496008
0.203896524,DEPARTMENT OF HWY TRA,11.00369848
0.228878433,BERKSHIRE-PIONEER RC&D,5.165536584
0.75806022,Illinois Department of Natural Resources,32.28146324
0.140690889,WASHINGTON STATE  DEP,9.634426882
0.703262405,ILLINOIS  DEPARTMENT,74.50443077
0.330943367,DEPARTMENT OF TRANSPO,47.50618838
0.261684367,DEPARTMENT OF TRANSPO,71.38225907
0.404538745,WV DEPT OF ENVIRONMENTAL PROTECTION,42.71935443
0.847302001,OREGON HEALTH & SCIENCE UNIVERSITY,40.14656299
0.622992559,DEPARTMENT OF TRANSPO,1.213157986
0.167398989,NEW YORK STATE  DEPAR,46.25097896
0.700818277,UNIVERSITY OF KENTUCKY RESEARCH FOUNDATION,90.47826637
0.179465747,WASHINGTON STATE  DEP,16.57438215
0.469918322,MCGRATH NATIVE VILLAGE,7.633059437
0.365807537,NEW YORK STATE  DEPAR,42.98832414
0.435142282,OKLAHOMA DEPARTMENT O,9.335123367
0.26011173,New Mexico Department of Game and Fish,10.97819993
0.522198878,PORTAUTHNEWYORK&NEWJE,42.40390679
0.689871523,DEPARTMENT OF HIGHWAY,79.67469967
0.575036201,NORTH DAKOTA HIGHWAY,72.41113589
0.712496,DEPARTMENT OF PUBLIC,3.225734643
0.675285647,METRA,27.3214596
0.374551055,MARYLAND STATE HIGHWA,34.71539918
0.554458468,WYOMING HIGHWAY DEPAR,43.49307084
0.648293008,AGENCY OF TRANSPORTAT,22.78504458
0.943216555,IOWA DEPARTMENT OF TR,8.364585031
0.247525815,DEPARTMENT OF TRANSPO,39.62157495
0.430090085,DEPARTMENT OF TRANSPO,10.33296647
0.365716303,DEPARTMENT OF TRANSPO,76.10411861
0.037062871,DEPARTMENT OF TRANSPO,97.25716535
0.123582876,CITY OF PICAYUNE,66.1743401
0.979156444,ILLINOIS  DEPARTMENT,98.06348136
0.229316621,CITY OF MONTICELLO,89.43056124
0.081273714,IOWA DEPARTMENT OF TR,8.844402556
0.653275949,MERIDIAN MEDICAL SYSTEMS LLC,29.18957271
0.175890671,"Family Medical Center of Michigan, Inc.",26.78333416
0.524109699,DEPARTMENT OF TRANSPO,96.64878621
0.558795956,ARKANSAS STATE HIGHWA,4.202966781
0.799716286,Middle Rio Grande Conservancy District,69.19191533
0.025155178,FLORIDA CERTIFICATION BOARD,85.98730343
0.921570352,ILLINOIS  DEPARTMENT,18.1325685
0.173484823,DEPARTMENT OF TRANSPO,53.29553499
0.481660386,WAKE FOREST UNIVERSITY HEALTH SCIENCES,37.71693553
0.569207928,RIVERBEND HEADSTART & FAMILY SERVICES,92.77377517
0.17959713,CHILKAT INDIAN VILLAGE,42.93268464
0.262127504,WEST VIRGINIA  DEPTAR,14.05121463
0.128026735,CENTER FOR AIDS RESEARCH EDUCATION & SERVICES,55.85396352
0.620692794,EX OFF OF TRANSPORTAT,19.43932911
0.157210262,MAYO CLINIC ROCHESTER,80.36055509
0.520029147,Pueblo de Cochiti,86.08306116
